title,content,thumbnail,category,publish_date_str,author_username
Jadwal Siaran Langsung Madura United vs Persija di Super League,"Jadwal siaran langsung Madura United vs Persija Jakarta di Super League 2025/2026 bisa diketahui dari artikel berikut. Berikut jadwal siaran langsung Madura United vs Persija.
Madura United vs Persija akan berlangsung di Stadion Gelora Madura Ratu Pamelingan pada Jumat (24/10).
Pertandingan ini bisa disaksikan lewat siaran langsung di Indosiar pada pukul 19.00 WIB. Selain itu duel Madura United vs Persija juga dapat ditonton melalui Vidio.com.
Saat ini, Persija Jakarta berada di posisi kelima klasemen Super League dengan koleksi 14 poin dari delapan pertandingan.
Tim berjuluk Macan Kemayoran ini sedang berada dalam performa yang cukup stabil meski dalam lima laga terakhir mereka meraih dua kemenangan, satu kali imbang, dan dua kekalahan.
Sementara itu, Madura United berada di posisi ke-13 klasemen dengan sembilan poin. Tim tuan rumah ini mengalami dua kekalahan, dua kali imbang, dan hanya meraih satu kemenangan dalam lima laga terakhir mereka.
Menariknya, kedua tim sama-sama meraih kemenangan dalam laga tandang terakhir mereka. Madura United berhasil menaklukkan Dewa United dengan skor 2-0, sementara Persija meraih kemenangan 3-1 atas Persebaya.
Pertandingan ini diprediksi akan berlangsung sengit, mengingat kedua tim membutuhkan kemenangan untuk memperbaiki posisi mereka di klasemen.
Stadion Gelora Madura Ratu Pamelingan/ Jumat (24/10)/ Live Indosiar/ 19.00 WIB",https://akcdn.detik.net.id/visual/2024/11/07/persija-jakarta-lawan-madura-united-2_169.jpeg?w=650&q=90,sepakbola,"Jumat, 24 Okt 2025 07:15 WIB",CNN Indonesia
"Top 3 Sports: Erick Respons Keputusan IOC, Persib Melesat di Asia","Menpora Erick Thohir merespons keputusan Komite Olimpiade Internasional (IOC) yang memberi sanksi kepada Indonesia hingga Persib Bandung melesat di klasemen AFC Champions League (ACL) 2 menjadi sejumlah berita olahraga terpopuler dalam 24 jam terakhir.
Selain itu ada kabar mengenai hasil wakil Indonesia di turnamen badminton French Open 2025. Wakil-wakil Indonesia mulai bertumbangan di babak 16 besar, termasuk Jonatan Christie.
Berikut tiga berita olahraga terpopuler dalam Top 3 Sports CNNIndonesia.com:
Menpora RI Erick Thohir merespons keputusan Komite Olimpiade Internasional (IOC) yang melarang Indonesia menjadi tuan rumah ajang Olimpiade serta mendesak federasi olahraga internasional tidak menggelar pertandingan di Indonesia.
IOC dalam pernyataan resmi Rabu (22/10), membuat empat poin penting keputusan. Empat keputusan itu diambil Dewan Eksekutif IOC setelah ndonesia tidak memberikan visa kepada tim Israel yang seharusnya bertanding di Kejuaraan Dunia Senam Artistik 2025 di Jakarta.
Terkait keputusan IOC tersebut, Menpora Erick menegaskan pemerintah Indonesia memiliki alasan dan dasar yang kuat dalam mengambil langkah menghindari kedatangan delegasi Israel di Jakarta.
Persib Bandung berhasil melesat ke puncak klasemen grup G AFC Champions League (ACL) 2 usai menang atas Selangor.
Persib tampil solid dan meraih kemenangan 2-0 atas Selangor. Adam Alis dan Andrew Jung masing-masing mencetak gol untuk mengantar Persib memiliki tiga poin di akhir pertandingan.
Tambahan tiga poin berhasil mengantar Maung Bandung ke puncak klasemen. Persib kini ada di posisi teratas dengan koleksi tujuh poin, hasil dua kali menang dan satu kali imbang.
Jonatan Christie kalah dari Koki Watanabe pada babak 16 besar French Open 2025 di Glaz Arena, Cesson-Sevigne, Kamis (23/10).
Kekalahan juga dialami Anthony Ginting. Ginting dikalahkan Chi Yu Jin dalam pertandingan sengit tiga gim 21-14, 23-25, 15-21.
Kekalahan Jonatan dan Ginting membuat Alwi Farhan menjadi satu-satunya tunggal putra Indonesia yang tersisa pada perempat final French Open 2025.",https://akcdn.detik.net.id/visual/2025/10/24/persib-bandung-kalahkan-selangor-fc-1761263194776_169.jpeg?w=650&q=90,olahraga lain,"Jumat, 24 Okt 2025 06:49 WIB",CNN Indonesia
"Hasil Liga Europa: Dean James Hajar Aston Villa, Verdonk Kalah","Dua pemain Timnas Indonesia, Dean James dan Calvin Verdonk, mendapat hasil berbeda pada pertandingan ketiga Liga Europa pada Jumat (24/10) dini hari WIB.
Dean James bermain penuh saat Go Ahead Eagles mengalahkan Aston Villa 2-1 di Stadion De Adelaarshorst. Villa sempat unggul lebih dulu lewat Evann Guessand saat laga baru berjalan empat menit.
Go Ahead Eagles menyamakan kedudukan pada menit ke-42 lewat gol Mathis Suray. Kedudukan imbang 1-1 bertahan hingga akhir babak pertama.
Gol kemenangan tuan rumah kemudian dicetak kapten tim, Mats Deijl, pada menit ke-61. Pemain yang nyaris memperkuat timnas Malaysia itu berhasil lolos offside dan menaklukkan kiper Emiliano Martinez.
Aston Villa sempat mendapat tendangan penalti pada menit ke-77 setelah Dean James melakukan handball. Namun, Emiliano Buendia yang dipercaya menjadi penendang penalti gagal membuahkan gol. Tendangan Buendia melambung.
Go Ahead Eagles kemudian berhasil mempertahankan kemenangan 2-1 atas Aston Villa. Ini adalah kemenangan kedua GAE di Liga Europa musim ini setelah mengalahkan Panathinaikos.
Go Ahead Eagles saat ini berada di posisi 12 klasemen Liga Europa dengan 6 poin, kalah selisih gol atas Lille yang diperkuat Calvin Verdonk.
Verdonk bermain penuh dan mencetak satu assist saat Lille melawan PAOK. Sayang, Lille menelan kekalahan dramatis 3-4 dari PAOK di Stade Pierre Mauroy.
Lewat sepak pojok pada 57, sebuah assist Verdonk dimanfaatkan Benjamin Andre sebagai gol. Gol Hamza Igamane pada menit ke-68 juga berawal dari sepak pojok Verdonk.
RB Salzburg 2 - 3 Ferencvaros
Braga 2 - 0 Crvena Zvezda
Fenerbahce 1 - 0 VfB Stuttgart
Brann 3 - 0 Rangers
Go Ahead Eagles 2 - 1 Aston Villa
Genk 0 - 0 Real Betis
FCSB 1 - 2 Bologna
Lyon 2 - 0 Basel
Malmo 1 - 1 Dinamo Zagreb
Feyenoord 3 - 1 Panathinaikos
Young Boys 3 - 2 Ludogorets
Freiburg 2 - 0 FC Utrecht
Celtic 2 - 1 Sturm Graz
M. Tel-Aviv 0 - 3 Midtjylland
Nottingham Forest 2 - 0 Porto
AS Roma 1 - 2 Viktoria Plzen
Celta Vigo 2 - 1 Nice
Lille 3 - 4 PAOK",https://akcdn.detik.net.id/visual/2025/10/24/lille-vs-paok-1761259816974_169.jpeg?w=650&q=90,sepakbola,"Jumat, 24 Okt 2025 06:25 WIB",CNN Indonesia
Pelatih Malaysia Akui Indonesia Tim Kuat di SEA Games 2025,"Pelatih Malaysia U-23 Nafuzi Zain menilai Timnas Indonesia U-23 merupakan salah satu tim kuat di SEA Games 2025 selain Vietnam dan Thailand. Hal itu dia ungkapkan saat mengomentari hasil drawing SEA Games 2025.
Malaysia U-23 berada di Grup B bersama Vietnam yang juga merupakan juara Piala AFF U-23 2025. Laos melengkapi jumlah tim di grup yang sama.
Nafuzi mengakui dengan prestasi yang diraih Vietnam selama ini, timnas Malaysia akan menghadapi tantangan berat di Grup B.
""Yang saya lihat, kami tidak berada di grup yang mudah. Bagi saya, ini adalah jalur yang sulit dan penuh tantangan,"" ucap Nafuzi dikutip dari Makan Bola.
Meski begitu, Nafuzi melihat gaya bermain Vietnam tampaknya tidak memiliki perbedaan signifikan dengan permainan Malaysia U-23.
Oleh karena itu, ia melihat hal ini sebagai kesempatan bagi anak asuhnya untuk memberikan perlawanan saat kedua tim bertemu nanti.
""Kalau kita lihat Vietnam yang juara Piala AFF di Jakarta dan lolos ke Piala Asia, saya lihat dari segi permainan, kita bisa bersaing,"" kata Nafuzi.
""Saya rasa dari segi permainan, perbedaannya tidak terlalu signifikan. Semoga saja, dengan pemain yang kami miliki dan persaingan dalam hal permainan, mungkin tidak mudah bagi Vietnam untuk menghadapi kami, saya rasa Insya Allah,"" ujar Nafuzi menambahkan.
Nafuzi menekankan yang terpenting para pemainnya nanti tidak boleh melakukan banyak kesalahan. Terutama menghadapi tim kuat seperti Vietnam, Indonesia, dan Thailand.
""Tapi yang penting, dari segi peluang yang kami miliki, untuk menghindari kesalahan yang kami buat, itulah yang penting saat menghadapi tim kuat seperti Vietnam, Indonesia, atau Thailand. Dari situlah, kami belajar banyak untuk persiapan menghadapi Vietnam nanti,"" kata Nafuzi.",https://akcdn.detik.net.id/visual/2025/07/10/timnas-malaysia-u-23-1752120988125_169.jpeg?w=650&q=90,sepakbola,"Jumat, 24 Okt 2025 06:00 WIB",CNN Indonesia
Kata-kata Berani Rashford Jelang El Clasico,"Penyerang Barcelona Marcus Rashford percaya diri menghadapi Real Madrid dalam pertandingan El Clasico pertamanya.
Real Madrid vs Barcelona dalam laga bertajuk El Clasico akan berlangsung di Stadion Santiago Bernabeu, Madrid, Minggu (26/10).
Setelah aksi heroiknya pada hari Selasa (21/10), Rashford mengincar peran sebagai starter dalam pertandingan El Clasico hari Minggu.
""Saya siap mengeluarkan kemampuan terbaik saya, demi tim. Saya lebih suka bermain di sayap, tapi saya tidak peduli [soal posisi ideal]. Saya berniat membantu dan melakukan yang terbaik,"" ucap Rashford dikutip dari Sporting News.
Rashford mengaku sangat antusias membela Barcelona menghadapi Real Madrid dalam El Clasico.
""Clasico adalah pertandingan yang hebat dan itulah mengapa saya datang ke sini, untuk pertandingan sebesar ini. Saya menantikannya, saya harap kami menang,"" ucap Rashford.
""Ini tim yang sangat bagus untuk menikmati sepak bola. Saya senang dengan penampilan hari ini [lawan Olympiakos], terutama di babak kedua,"" kata Rashford menambahkan.
Rashford juga mengungkapkan bahwa dalam akhir-akhir ini pelatih Hansi Flick telah mendorong para pemain depan untuk meningkatkan intensitas serangan dan mencetak gol.
""Pelatih sangat menuntut kami. Intensitas adalah salah satu hal utama. Bukan hanya intensitasnya tetapi juga niat untuk menyerang dan mencetak gol. Inilah yang kami butuhkan untuk mengalahkan lawan,"" ucap Rashford.
""Tentu saja, kami akan menghadapi tim yang sulit ditembus, tetapi dengan tim ini, kami memiliki begitu banyak gol yang datang dari berbagai area lapangan.Mencetak gol adalah hal terkecil yang kami khawatirkan,"" ujar Rashford menambahkan.",https://akcdn.detik.net.id/visual/2025/10/02/soccer-champions-bar-psg-1759349189440_169.jpeg?w=650&q=90,sepakbola,"Jumat, 24 Okt 2025 05:00 WIB",CNN Indonesia
Haaland Kejar Rekor Gol Messi: Mustahil atau Masuk Akal?,"Rekor gol beruntun Lionel Messi masih sulit ditandingi, bahkan oleh striker paling tajam saat ini seperti Erling Haaland.
Dikutip dari Planet Football, Megabintang asal Argentina itu masih memegang rekor luar biasa yaitu mencetak gol dalam 21 pertandingan liga berturut-turut di ajang La Liga 2012-2013.
Selama periode tersebut, Messi sukses mencetak 33 gol dalam 21 laga dan menutup musim dengan 46 gol liga, sekaligus membawa Barcelona meraih 100 poin di bawah pelatih Tito Vilanova.
Rekor itu tercipta pada masa keemasan Messi, ketika ia meraih empat Ballon d'Or secara beruntun dan menorehkan 91 gol dalam satu tahun kalender (2012). Itu merupakan rekor dunia yang belum pernah dipecahkan hingga kini.
Erling Haaland saat ini dianggap sebagai salah satu 'mesin gol' paling mematikan di dunia sepak bola modern. Penyerang asal Norwegia itu mencetak 22 gol dalam 12 pertandingan terakhirnya bersama Manchester City dan tim nasional.
Namun, di Premier League, rekor gol beruntun Haaland baru mencapai enam laga, masih sangat jauh dari torehan Messi lebih dari satu dekade lalu.
Dengan jadwal pertandingan yang padat, sistem rotasi pemain yang ketat, dan pertahanan tim-tim modern yang semakin solid, rekor Messi tampaknya akan bertahan lama.
Meski Haaland terus menunjukkan ketajamannya, rekor 21 laga beruntun milik Messi masih berada di level yang sulit dijangkau.
Untuk saat ini, sang GOAT (Greatest of All Time) masih berdiri di puncak daftar pencetak gol beruntun terbanyak.",https://akcdn.detik.net.id/visual/2023/10/29/messi-dan-haaland_169.jpeg?w=650&q=90,sepakbola,"Jumat, 24 Okt 2025 03:30 WIB",CNN Indonesia
Alwi Farhan Jumpa Kunlavut di Perempat Final French Open,"Alwi Farhan bakal berjumpa Kunlavut Vitidsarn di perempat final French Open 2025, Jumat (23/10).
Alwi Farhan lolos ke perempat final setelah mengalahkan Nhat Nguyen dari Irlandia lewat pertarungan sengit tiga gim. Alwi sempat kalah 16-21 di gim pertama lalu kemudian berhasil membalas 21-12 di gim kedua.
Pada gim penentuan, Alwi bisa mengendalikan permainan dengan baik. Alwi mampu mengalahkan Nhat Nguyen dengan skor 21-17.
Di babak perempat final, Alwi akan berjumpa pemain unggulan ketiga, Kunlavut Vitidsarn. Kunlavut lolos ke perempat final setelah menang mudah atas Kodai Naraoka dengan skor 21-7, 21-6.
Meski berstatus unggulan ketiga, Kunlavut sempat mengalami perubahan posisi drawing. Hal ini dikarenakan Shi Yuqi mundur sehingga ia mengisi pos unggulan pertama di blok atas yang sebelumnya ditempati oleh Shi Yuqi.
Laga lawan Kunlavut ini sendiri jadi laga yang menarik untuk Alwi Farhan. Pasalnya, dalam dua pertemuan sebelumnya, Alwi selalu menelan kekalahan.
Namun di balik kekalahan itu, Alwi selalu berhasil memenangkan gim pertama sebelum akhirnya kalah lewat rubber game.
Bahkan pada babak 16 besar Kejuaraan Dunia 2025, Alwi bisa bertarung ketat dan sengit. Ia hanya kalah tipis 20-22 lewat setting di akhir laga.",https://akcdn.detik.net.id/visual/2025/07/15/alwi-farhan-1752547970999_169.jpeg?w=650&q=90,raket,"Jumat, 24 Okt 2025 02:00 WIB",CNN Indonesia
Komentar Aneh Bek Club Brugge Usai Kalah 0-4 dari Bayern,"Bek Club Brugge, Brandon Mechele menyebut timnya mungkin seharusnya merasa gembira karena 'hanya' kalah 0-4 dari Bayern Munchen dalam laga Liga Champions di Allianz Arena, Kamis (23/10) dini hari WIB.
Club Brugge benar-benar tidak bisa memberikan perlawanan sepada pada Bayern. Lennart Karl, Harry Kane, Luis Diaz, dan Nicolas Jackson bergantian membobol gawang Club Brugge.
Dengan kondisi tersebut, bek tengah Club Brugge, Brandon Mechele secara terbuka mengakui perbedaan timnya dari Bayern Munchen.
""Perbedaan kelas jelas terlihat. Mungkin kami seharusnya bahkan gembira karena itu 'hanya' 4-0. Kekalahan bahkan bisa lebih dari itu,"" kata Mechele dikutip dari Get Football News.
Bila menelisik lebih lanjut, Bayern memang sudah unggul 3-0 di babak pertama. Beruntung bagi Club Brugge, mereka mampu bertahan lebih baik dan hanya kebobolan satu gol tambahan di babak kedua.
Dari statistik yang ada, Bayern juga terlihat sangat dominan. FC Hollywood melepaskan 26 percobaan tembakan dengan sembilan di antaranya tepat sasaran.
Dengan hasil ini, Club Brugge masih tertahan di peringkat 20. Mereka mengoleksi tiga poin hasil satu kemenangan dan dua kekalahan.
Sedangkan Bayern Munchen perkasa di papan atas klasemen. Bayern memiliki poin sempurna, sembilan, hasil dari tiga kemenangan.
Dalam format Liga Champions saat ini, peringkat 1-8 langsung lolos ke babak 16 besar. Sedangkan peringkat 9-24 akan bertarung dalam babak playoff untuk memperebutkan tiket ke 16 besar.",https://akcdn.detik.net.id/visual/2025/10/23/bayern-munchen-vs-club-brugge-1761222268369_169.jpeg?w=650&q=90,sepakbola,"Kamis, 23 Okt 2025 23:45 WIB",CNN Indonesia
Media Malaysia: Krisdayanti Menggemparkan Dunia di China,"Media Malaysia ikut mengapresiasi keberhasilan Krisdayanti meraih medali perak di Kejuaraan Wushu Dunia 2025 di China.
Krisdayanti berhasil merebut medali perak pada Kejuaraan Dunia Wushu atau World Kungfu Championships 2025 di China, Minggu (19/10).
Keberhasilan Krisdayanti meraih medali perak di China turut menjadi sorotan media Malaysia, Stadium Astro.
""Usia hanyalah angka, Krisdayanti menggemparkan dunia di Tiongkok,"" tulis Stadium Astro dalam judul beritanya, Kamis (23/10).
Stadium Astro menilai bahwa prestasi yang diraih Krisdayanti di China tersebut membuktikan usia bukan halangan untuk meraih kesuksesan di dunia olahraga.
""Mewakili Indonesia, penyanyi legendaris Krisdayanti membuktikan bahwa usia bukan halangan untuk meraih kesuksesan baru saat ia meraih medali perak pada Kejuaraan Kungfu Dunia ke-10 yang diadakan di Emeishan, Tiongkok,"" tulis Stadium Astro.
Meski lebih dikenal sebagai penyanyi dan mantan Anggota Dewan Perwakilan Rakyat (DPR), keikutsertaan KD dalam turnamen ini bukanlah hal biasa.
KD berlaga di kategori usia 40 hingga 59 tahun, menunjukkan disiplin tinggi dan ketekunan yang luar biasa di balik panggung seni.
Menariknya, perjalanan KD di dunia kungfu berawal dari kegiatan iseng untuk mengisi waktu luang empat tahun lalu.
Namun, minatnya yang mendalam mendorongnya untuk berlatih dengan sungguh-sungguh hingga akhirnya lolos mewakili Indonesia di kejuaraan dunia.
""Bagi banyak penggemar, pencapaian ini bukan sekadar kemenangan, melainkan juga kejutan, melihat KD keluar dari zona nyamannya dan meraih medali. Selamat, Tante!"" tulis Stadium Astro memberi pujian.",https://akcdn.detik.net.id/visual/2025/10/13/soccer-1760355046793_169.jpeg?w=650&q=90,olahraga lain,"Kamis, 23 Okt 2025 23:00 WIB",CNN Indonesia
Klasemen AFC Champions League 2: Persib Melesat ke Puncak,"Persib Bandung berhasil melesat ke puncak klasemen grup G AFC Champions League (ACL) 2 usai menang atas Selangor.
Persib tampil solid dan meraih kemenangan 2-0 atas Selangor. Adam Alis dan Andrew Jung masing-masing mencetak gol untuk mengantar Persib memiliki tiga poin di akhir pertandingan.
Tambahan tiga poin berhasil mengantar Maung Bandung ke puncak klasemen. Persib kini ada di posisi teratas dengan koleksi tujuh poin, hasil dua kali menang dan satu kali imbang.
Keberhasilan Persib naik ke posisi puncak klasemen tak lepas dari hasil yang terjadi di Bangkok United vs Lion City Sailors. Bangkok United berhasil mengalahkan Lion City Sailors dengan skor 1-0 lewat gol Muhsen Al Ghassani.
Hasil tersebut membuat Bangkok United naik ke posisi kedua dengan koleksi enam poin. Lion City yang sempat jadi pemuncak klasemen usai matchday kedua pun harus rela turun ke peringkat ketiga.
Sementara itu Selangor terus terjerembab di posisi juru kunci. Selangor belum meraih poin dari tiga laga yang telah dimainkan.
Meski saat ini ada di posisi puncak klasemen, posisi Persib belum benar-benar aman. Terlebih dalam dua matchday beruntun, Persib bakal bertandang ke markas Selangor dan Lion City.
Hasil dua laga itu bakal krusial bagi peluang Persib lolos ke babak berikutnya. Sedangkan Persib baru kembali bermain di kandang pada matchday terakhir saat menjamu Bangkok United.
Dua tim teratas dari masing-masing grup akan lolos ke babak 16 besar.
1. Persib Bandung 7 poin2. Bangkok United 6 poin3. Lion City Sailors 4 poin4. Selangor 0 poin",https://akcdn.detik.net.id/visual/2025/09/13/persib-bandung-kalahkan-persebaya-surabaya-1757722341890_169.jpeg?w=650&q=90,sepakbola,"Kamis, 23 Okt 2025 22:14 WIB",CNN Indonesia
Hasil Kejuaraan Dunia Senam 2025: Melnikova Raih Emas All Around Putri,"Pesenam putri Rusia Angelina Melnikova meraih medali emas nomor all around putri Kejuaraan Dunia Senam 2025 di Indonesia Arena, Kamis (23/10) malam.
Dengan ini, Melnikova mencatatkan diri sebagai yang terbaik di dunia nomor all around untuk kedua kalinya. Gelar yang sama ia peroleh saat tampil dalam Kejuaraan Dunia Senam 2021.
Mengenakan leotard hijau hitam, Melnikova tampil memukau. Pesenam asal Rusia ini mengawali aksinya dari meja lompat. Melnikova memperoleh 14.100. Ini jadi nilai tertinggi.
Selanjutnya di aparatus palang bertingkat, performa Melnikova cukup gemilang. Ia memainkan permainan cukup sulit sehingga memperoleh nilai tinggi, 14.700 poin.
Namun, ketika tampil di alat balok keseimbangan, atlet 25 tahun ini sempat terjatuh. Kendati bisa meneruskan aksinya dengan lancar, nilai yang didapat kurang maksimal, 12.800 poin.
Dari tiga aparatus ini, posisi Melnikova yang sempat di posisi pertama, sempat tergeser ke ranking ketiga. Poinnya terpaut tipis dari Zhang Qingying dan Kaylia Nemour.
Karena itu, aparatus keempat, senam lantai menjadi penentuan. Pada saat yang sama pesenam lainnya juga berupaya meraih poin terbaik dalam aparatus terakhir.
Hasilnya, Malnikova meraih 13.466 poin dari senam lantai. Dengan nilai tersebut, Melnikova mengumpulkan total 55.066 poin. Artinya Melnikova meraih medali emas all around putri.
Adapun posisi kedua atau perak diraih pesenam Amerika Serikat Leanne Wong (54.966), sedangkan peringkat ketiga atau medali perunggu diraih pesenam China, Qingying Zang (54.633).
Pada laga final all around putri ini penonton di Indonesia Arena, juga cukup ramai. Bahkan lebih ramai dibanding laga final all around putra pada hari sebelumnya.",https://akcdn.detik.net.id/visual/2025/10/23/angelina-melnikova-1761230099290_169.jpeg?w=650&q=90,olahraga lain,"Kamis, 23 Okt 2025 21:41 WIB",CNN Indonesia
Hasil AFC Champions League 2: Persib Hajar Selangor,"Persib Bandung berhasil mengalahkan Selangor FC dengan skor 2-0 dalam laga AFC Champions League (ACL) 2 di Stadion Gelora Bandung Lautan Api (GBLA), Kamis (23/10).
Persib yang bermain di hadapan pendukung sendiri berusaha tampil agresif sejak awal permainan. Meski tanpa Thom Haye, Maung Bandung mampu menunjukkan permainan yang dominan di hadapan Selangor.
Persib lalu membobol gawang Selangor di menit ke-29. Gol Persib dicetak oleh Adam Alis. Adam Alis menerima umpan terobosan dari Marc Klok dan berhasil menggetarkan gawang Selangor yang dikawal oleh Sikh Izhan.
Selangor juga sempat memberikan ancaman serius bagi Persib di babak pertama. Skor 1-0 untuk Persib bertahan hingga wasit meniup peluit akhir babak pertama.
Masuk ke babak kedua, Selangor berusaha menekan Persib. Mereka menciptakan sejumlah peluang berbahaya. Namun gawang Persib bisa tetap aman karena Teja Paku Alam melakukan sejumlah penyelamatan gemilang.
Di tengah upaya Selangor menekan Persib, Maung Bandung bisa melakukan serangan balik yang berbuah penalti. Federico Barba dijatuhkan di kotak terlarang oleh Harith Halqal bin Adam Afkar.
Andrew Jung maju sebagai eksekutor penalti. Andrew Jung sukses melaksanakan tugasnya dengan baik dan membawa Persib unggul 2-0.
Setelah memimpin dua gol, Persib terlihat lebih tenang menjalani permainan. Marc Klok dan kawan-kawan bisa lebih percaya diri memainkan bola.
Pada menit ke-80, Beckham Putra jatuh saat memburu bola dan berduel dengan Nooa Laine di kotak terlarang. Namun wasit tidak menganggap hal itu sebagai pelanggaran.
Di masa injury time, Persib punya peluang untuk menambah gol tetapi pemain-pemain Persib kurang tenang di kotak penalti lawan.
Skor 2-0 untuk Persib bertahan hingga peluit akhir dibunyikan.
Susunan Pemain
Persib XI: Teja Paku Alam; Eliano Reijnders, Julio Cesar, 4Patricio Matricardi, Federico Barba; Luciano Guaycochea, 23-Marc Klok; Adam Alis Setyano, Uilliam Barros Ferreira, Berguinho; Andrew Jung
Selangor FC XI: Sikh Izhan; Harith Haiqal, Quentin Cheng, Mohammad Abualnadi, Kevin Deeromram; Nooa Laine, Aliff Haiqal, Zach Clough; Faisal Halim, Chrigor, Alvin Fortes",https://akcdn.detik.net.id/visual/2025/09/13/persib-bandung-kalahkan-persebaya-surabaya-1757722232214_169.jpeg?w=650&q=90,sepakbola,"Kamis, 23 Okt 2025 21:11 WIB",CNN Indonesia
Hasil French Open: Ginting Kalah di 16 Besar,"Anthony Sinisuka Ginting Chi Yu Jin pada babak 16 besar French Open 2025 di Glaz Arena, Cesson-Sevigne, Kamis (23/10).
Pada gim pertama, Ginting berhasil memimpin 3-1. Setelah itu, Ginting lebih sering memegang keunggulan tetapi pada akhirnya Chi Yu Jen bisa menyamakan skor di angka 10-10.
Ginting merebut poin ke-11 dan memiliki keunggulan tipis di interval. Selepas interval, Ginting berusaha lebih menekan lawan.
Smes keras Ginting lalu membuat kedudukan jadi 13-10. Hal yang sama diulang oleh Ginting di poin ke-14.
Ginting terus menunjukkan ketajaman smes miliknya. Smes silang Ginting membuat kedudukan menjadi 16-10.
Ginting benar-benar sulit dihentikan. I merebut tiga poin berikutnya dan memimpin 19-10.
Rentetan angka Ginting baru terhenti setelah pukulannya melebar. Setelah kehilangan tiga angka berikutnya oleh Chi Yu Jen, Ginting meraih game point di angka 20-14.
Ginting lalu menuntaskan game pertama dengan skor 21-14 setelah penempatan shuttlecock di depan net mengecoh lawan.
Masuk ke gim kedua, Ginting sejatinya memulai start bagus dengan unggul 7-1. Namun setelah itu ia kehilangan tujuh angka beruntun dan berbalik tertinggal 7-8.
Ginting sempat kembali memimpin 9-8. Namun kemudian kehilangan tiga angka dan tertinggal 9-11 di interval.
Memasuki paruh kedua, Ginting berusaha mengejar Chi Yu Jen. Ia sempat berjarak satu angka pada kedudukan 13-14. Namun setelah itu pukulan Ginting membentur net sehingga kedudukan berubah jadi 13-15.
Ginting kembali mendekat di angka 15-16 tetapi Chi Yu Jen berhasil merebut poin di permainan berikutnya. Skor pun berubah jadi 17-15.
Ginting akhirnya bisa menyamakan skor di angka 17-17 setelah merebut dua poin beruntun yang tak lepas dari kesalahan lawan. Smes Chi Yu Jen yang keluar membuat Ginting berbalik unggul 18-17.
Chi Yu Jen lalu menyamakan skor lewat drop shot ciamik yang tak bisa dijangkau Ginting. Chi Yu Jen berbalik memimpin 19-18 setelah netting Ginting gagal menyeberang.
Sambaran Ginting di depan net membuat skor sama kuat di angka 19-19. Ginting meraih match point di angka 20-19 setelah pengembalian Chi Yu Jen membentur net.
Chi Yu Jen berhasil menggagalkan match point Ginting. Ginting juga sempat menggagalkan game point Chi Yu Jen. Skor sama kuat di 21-21.
Ginting meraih match point kedua di angka 22-21 lewat smes silang yang ia lakukan. Kesempatan ini juga gagal karena pukulan Ginting keluar.
Ginting kehilangan gim kedua setelah Chi Yu Jen melakukan smes lurus yang tidak bisa dibendung oleh Ginting.
Laga alot berlanjut ke gim ketiga. Ginting dan Chi Yu Jen terlibat adu jitu penempatan bola dalam variasi pukulan yang kaya.
Kesalahan sekecil apa pun bisa menjadi peluang bagi lawan meraih poin. Ginting selalu memimpin, namun Chi Yu Jen terus membayangi. Dari skor 2-0, 5-3, 8-6, dan 10-8, Jonatan memimpin tapi selalu bisa disamakan. Bahkan Chi Yu Jen berbalik unggul pada saat interval.
Setelah laga berlanjut, Chi Yu Jen bisa menambah poin. Smes-smes tajam dan penempatan bola yang mengecoh Ginting membuat tunggal putra Indonesia tertinggal 10-15.
Ginting yang kemudian tertinggal 11-17 tak menyerah dan melakukan pengembalian silang yang menambah poinnya.
Upaya Ginting mengejar Chi Yu Jen berakhir setelah ia meraih poin ke-15. Chi Yu Jen pun melangkah ke babak perempat final.",https://akcdn.detik.net.id/visual/2025/08/27/anthony-ginting-kalah-di-babak-pertama-kejuaraan-dunia-badminton-2025-1756253349429_169.jpeg?w=650&q=90,raket,"Kamis, 23 Okt 2025 20:48 WIB",CNN Indonesia
